id,title,content,brief,target,type
80810,文王乾卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王乾卦，破解卦相即可获文王赏赐【文王乾箱】。",乾卦,6
80910,文王天相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王天相，破解卦相即可获文王赏赐【天相符】用于开启【文王乾箱】。",天相,6
81010,文王坤卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王坤卦，破解卦相即可获文王赏赐【文王坤箱】。",坤卦,6
81110,文王地相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王地相，破解卦相即可获文王赏赐【地相符】用于开启【文王坤箱】。",地相,6
81210,文王震卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王震卦，破解卦相即可获文王赏赐【文王震箱】。",震卦,6
81310,文王雷相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王雷相，破解卦相即可获文王赏赐【雷相符】用于开启【文王震箱】。",雷相,6
71035,新年上线送礼,"    新年上线就送礼，欢欢喜喜过春节！","    活动期间，玩家每日上线可以领到任务，直接领取奖励可获得20礼券。",每日上线,6
71036,芊芊玉手,　　狐妖妲己，蛊惑人心，助纣为虐，法力高强。若寻得与之绝配的法宝，必将只手遮天，生灵涂炭。,　　紫霞翡翠、仙灵玉珠、乃天灵珠宝，有机缘者，可于仙山深处觅得，也可于商城中购买获得。,"紫霞翡翠
仙灵玉珠",2
90055,开天便笺,"    我再送你件宝贝，这个东西叫【开天便笺】，可别小看它，这可是从上古传下来的天工开物原稿上所摘录的技巧，有了它可以让你的建筑速度更快。","    先去画面右下角点开【商城】界面，然后在加速分类中选择购买一张[开天便笺】，再点开一个正在建造的建筑界面，再点击【加速】选择并使用道具【开天便笺】加速建造。","使用一次道具【开天便笺】
",0
90056,散仙来投,"    聚仙阁建造完毕，现在可以招募一个合适的神仙来辅佐你成就大业。","    进入【引仙台】选择一个散仙再点击右下角的【招募】即可获得他的效忠。","10招募散仙一名
",0
71038,公明降世,　　赵公明本不是天上神仙，他经商理念以善为本，以聪颖勤劳而聚财有方，慈善爱民，仗义济困，若要助他升天需借世间珍宝之力，方能得道为仙。,　　昆仑神玉乃世间珍宝，有机缘者可在仙山福地寻获深处寻获，也可于商城中购买天庭贡品盒，开启有机会获得。,"财神像
昆仑神玉",2
71039,梦幻狩猎,"    野地、仙山狩猎，领兵出征必有惊喜连连！","    活动期间，玩家攻打相应等级野地、仙山可获得奖励。每天可完成一轮任务。",野地2级,6
71040,梦幻狩猎,"    野地、仙山狩猎，领兵出征必有惊喜连连！","    活动期间，玩家攻打相应等级野地、仙山可获得奖励。每天可完成一轮任务。",野地6级,6
71041,梦幻狩猎,"    野地、仙山狩猎，领兵出征必有惊喜连连！","    活动期间，玩家攻打相应等级野地、仙山可获得奖励。每天可完成一轮任务。",野地9级,6
71042,梦幻狩猎,"    野地、仙山狩猎，领兵出征必有惊喜连连！","    活动期间，玩家攻打相应等级野地、仙山可获得奖励。每天可完成一轮任务。",仙山福地3层,6
71043,梦幻狩猎,"    野地、仙山狩猎，领兵出征必有惊喜连连！","    活动期间，玩家攻打相应等级野地、仙山可获得奖励。每天可完成一轮任务。",仙山福地6层,6
71044,梦幻狩猎,"    野地、仙山狩猎，领兵出征必有惊喜连连！","    活动期间，玩家攻打相应等级野地、仙山可获得奖励。每天可完成一轮任务。",仙山福地9层,6
71045,梦幻狩猎,"    野地、仙山狩猎，领兵出征必有惊喜连连！","    活动期间，玩家攻打相应等级野地、仙山可获得奖励。每天可完成一轮任务。",仙山福地12层,6
71046,梦幻狩猎,"    野地、仙山狩猎，领兵出征必有惊喜连连！","    活动期间，玩家攻打相应等级野地、仙山可获得奖励。每天可完成一轮任务。",仙山福地14层,6
71047,梦幻狩猎,"    野地、仙山狩猎，领兵出征必有惊喜连连！","    活动期间，玩家攻打相应等级野地、仙山可获得奖励。每天可完成一轮任务。",仙山福地15层,6
71048,元宵汤团１,"    元宵佳节，上天将预示着团圆美满的“元宵汤团”撒落在野地、仙山，作为赏赐给芸芸众生的礼物。
　　不同数量的“元宵汤团”可兑换相应物品，每一种兑换任务只可兑换一次。","    “元宵汤团”分别被撒落在野地和仙山。攻打2级、8级野地或者仙山福地的2层、8层、15层都有几率获得。",元宵汤团20,6
71049,元宵汤团２,"    元宵佳节，上天将预示着团圆美满的“元宵汤团”撒落在野地、仙山，作为赏赐给芸芸众生的礼物。
　　不同数量的“元宵汤团”可兑换相应物品，每一种兑换任务只可兑换一次。","    “元宵汤团”分别被撒落在野地和仙山。攻打2级、8级野地或者仙山福地的2层、8层、15层都有几率获得。",元宵汤团50,6
71050,元宵汤团３,"    元宵佳节，上天将预示着团圆美满的“元宵汤团”撒落在野地、仙山，作为赏赐给芸芸众生的礼物。
　　不同数量的“元宵汤团”可兑换相应物品，每一种兑换任务只可兑换一次。","    “元宵汤团”分别被撒落在野地和仙山。攻打2级、8级野地或者仙山福地的2层、8层、15层都有几率获得。",元宵汤团100,6
71051,元宵汤团４,"    元宵佳节，上天将预示着团圆美满的“元宵汤团”撒落在野地、仙山，作为赏赐给芸芸众生的礼物。
　　不同数量的“元宵汤团”可兑换相应物品，每一种兑换任务只可兑换一次。","    “元宵汤团”分别被撒落在野地和仙山。攻打2级、8级野地或者仙山福地的2层、8层、15层都有几率获得。",元宵汤团600,6
71052,元宵汤团５,"    元宵佳节，上天将预示着团圆美满的“元宵汤团”撒落在野地、仙山，作为赏赐给芸芸众生的礼物。
　　不同数量的“元宵汤团”可兑换相应物品，每一种兑换任务只可兑换一次。","    “元宵汤团”分别被撒落在野地和仙山。攻打2级、8级野地或者仙山福地的2层、8层、15层都有几率获得。",元宵汤团1500,6
71053,植树有礼,"    植树节到来，众仙植树，豪情不减。","    只需每日上线，便可领取与自身官职、林场等级相应的木材。",木材,6
71062,梅山奇遇,"    天帝眷顾着热爱杨戬的你，额外赠送“梅山新手包”一个！","    只要使用过梅山神盒，都可以领取一次“梅山新手包”，打开可获取7个梅山神盒！",梅山神盒,2
71054,植树有礼,"    植树节到来，众仙植树，豪情不减。","    只需每日上线，便可领取与自身官职、林场等级相应的木材。",木材,6
71055,植树有礼,"    植树节到来，众仙植树，豪情不减。","    只需每日上线，便可领取与自身官职、林场等级相应的木材。",木材,6
71056,植树有礼,"    植树节到来，众仙植树，豪情不减。","    只需每日上线，便可领取与自身官职、林场等级相应的木材。",木材,6
71057,植树有礼,"    植树节到来，众仙植树，豪情不减。","    只需每日上线，便可领取与自身官职、林场等级相应的木材。",木材,6
71058,植树有礼,"    植树节到来，众仙植树，豪情不减。","    只需每日上线，便可领取与自身官职、林场等级相应的木材。",木材,6
71059,植树有礼,"    植树节到来，众仙植树，豪情不减。","    只需每日上线，便可领取与自身官职、林场等级相应的木材。",木材,6
71060,植树有礼,"    植树节到来，众仙植树，豪情不减。","    只需每日上线，便可领取与自身官职、林场等级相应的木材。",木材,6
71061,天天上线,"    天天上线，天天都有好礼拿！","    每日20：00——22：00上线，即可领取“天天上线包”一个、封神珠20个！",上线,6
82001,东瀛来袭,"    东瀛魔物八歧大蛇、嗜月天狗、九尾妖狐，大举入侵中原。众多各族士兵被妖物附身，挑起人间腥风血雨。只有将妖物除去才能保人间太平。","    击杀由魔物附身的野地、仙山士兵将有可能获得各种妖兽器官。天狗利爪、九尾魂魄、八岐毒牙可分别在5级、7级、9级以上野地以一定几率获得。各仙山福地有一定概率掉落任务物品。",东瀛来袭,6
82002,东瀛来袭,"    东瀛魔物八歧大蛇、嗜月天狗、九尾妖狐，大举入侵中原。众多各族士兵被妖物附身，挑起人间腥风血雨。只有将妖物除去才能保人间太平。","    击杀由魔物附身的野地、仙山士兵将有可能获得各种妖兽器官。天狗利爪、九尾魂魄、八岐毒牙可分别在5级、7级、9级以上野地以一定几率获得。各仙山福地有一定概率掉落任务物品。",东瀛来袭,6
82003,东瀛来袭,"    东瀛魔物八歧大蛇、嗜月天狗、九尾妖狐，大举入侵中原。众多各族士兵被妖物附身，挑起人间腥风血雨。只有将妖物除去才能保人间太平。","    击杀由魔物附身的野地、仙山士兵将有可能获得各种妖兽器官。天狗利爪、九尾魂魄、八岐毒牙可分别在5级、7级、9级以上野地以一定几率获得。各仙山福地有一定概率掉落任务物品。",东瀛来袭,6
82004,拓兵伐夷,"    朝廷征兵讨伐蛮夷之地，泱泱华夏，兵员充足，兵甲却远不足以装备所有兵将，故张榜于天下诸侯收集平凡兵甲以装备普通士兵。","    任务开启期间，玩家可以用一个【青铜装备箱】兑换一个【平凡装备箱】。",青铜装备箱,6
82005,募贤领兵,"    朝廷征兵讨伐蛮夷之地，泱泱华夏，将领云集兵员充足，奈何高级兵甲却远不足以装备所有将领，故张榜于天下诸侯收集将校兵甲。","    任务开启期间，玩家可以用一个【陨铁装备箱】兑换一个【初级天庭箱】。",陨铁装备箱,6
82006,伏羲内卦,"人王伏羲坐于方坛之上,听八风之气,乃画八卦。自此伏羲先天八卦被奉为仙界至宝藏于天庭宝库之内。却由于保管不慎，广散于人间。进贡残卦之一即可获天帝封赏。",掠夺城外野地有一定几率获得伏羲残卦，进献伏羲内卦即可获得【机关宝盒】,机关宝盒,6
82007,伏羲外卦,"人王伏羲坐于方坛之上,听八风之气,乃画八卦。自此伏羲先天八卦被奉为仙界至宝藏于天庭宝库之内。却由于保管不慎，广散于人间。进贡残卦之一即可获天帝封赏。",掠夺城外野地有一定几率获得伏羲残卦，进献伏羲外卦即可获得【机关图纸】,机关图解,6
82008,伏羲八卦,"人王伏羲坐于方坛之上,听八风之气,乃画八卦。自此伏羲先天八卦被奉为仙界至宝藏于天庭宝库之内。却由于保管不慎，广散于人间。天帝下令凡集全伏羲先天八卦者均可获得天庭法宝一件。",掠夺城外野地有一定几率获得伏羲残卦，进献伏羲残卦即可获得【天庭御盒】。,天庭御盒,6
82009,文王乾卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王乾卦，破解卦相即可获文王赏赐【文王乾箱】。",乾卦,6
82010,文王天相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王天相，破解卦相即可获文王赏赐【天相符】用于开启【文王乾箱】。",天相,6
82011,文王坤卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王坤卦，破解卦相即可获文王赏赐【文王坤箱】。",坤卦,6
82012,文王地相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王地相，破解卦相即可获文王赏赐【地相符】用于开启【文王坤箱】。",地相,6
82013,文王震卦,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王震卦，破解卦相即可获文王赏赐【文王震箱】。",震卦,6
82014,文王雷相,"    天庭因保管不慎，致天界至宝伏羲八卦广散于人间，被文王偶获，推演出文王卦相。文王欲立威于天下，集天地至宝造宝箱符文若干，赏赐与破解卦相之人。","    掠夺城外野地有一定几率获得文王雷相，破解卦相即可获文王赏赐【雷相符】用于开启【文王震箱】。",雷相,6
71064,智慧大挑战2,"    天帝将愚人节的任务道具“愚”、“人”、“节”、“快”、“乐”分别放置在不同的野地和仙山，同时在愚人节为世人准备了一道题来暗示每个道具有几率在某个地点掉落，破解谜底，并去正确的地点收集道具来兑换丰厚的奖励！
根据“任务指南”中的描述，相信聪明的你一定可以判断出每一种道具所在的地点。","“愚”说：“人”不在2层仙山、“节”在9级野地；
“人”说：“节”在2层仙山、“快”在5层仙山；
“节”说：“快”不在5层仙山、“乐”在3级野地；
“快”说：“愚”在8层仙山、“乐”不在8层仙山；
“乐”说：“愚”在3级野地、“人”在9级野地。
只有两个人的是真话，其余三个都说了假话，猜出结果就赶快去目的地寻找吧！",人,6
71065,智慧大挑战3,"    天帝将愚人节的任务道具“愚”、“人”、“节”、“快”、“乐”分别放置在不同的野地和仙山，同时在愚人节为世人准备了一道题来暗示每个道具有几率在某个地点掉落，破解谜底，并去正确的地点收集道具来兑换丰厚的奖励！
根据“任务指南”中的描述，相信聪明的你一定可以判断出每一种道具所在的地点。","“愚”说：“人”不在2层仙山、“节”在9级野地；
“人”说：“节”在2层仙山、“快”在5层仙山；
“节”说：“快”不在5层仙山、“乐”在3级野地；
“快”说：“愚”在8层仙山、“乐”不在8层仙山；
“乐”说：“愚”在3级野地、“人”在9级野地。
只有两个人的是真话，其余三个都说了假话，猜出结果就赶快去目的地寻找吧！",节,6
71066,智慧大挑战4,"    天帝将愚人节的任务道具“愚”、“人”、“节”、“快”、“乐”分别放置在不同的野地和仙山，同时在愚人节为世人准备了一道题来暗示每个道具有几率在某个地点掉落，破解谜底，并去正确的地点收集道具来兑换丰厚的奖励！
根据“任务指南”中的描述，相信聪明的你一定可以判断出每一种道具所在的地点。","“愚”说：“人”不在2层仙山、“节”在9级野地；
“人”说：“节”在2层仙山、“快”在5层仙山；
“节”说：“快”不在5层仙山、“乐”在3级野地；
“快”说：“愚”在8层仙山、“乐”不在8层仙山；
“乐”说：“愚”在3级野地、“人”在9级野地。
只有两个人的是真话，其余三个都说了假话，猜出结果就赶快去目的地寻找吧！",快,6
71067,智慧大挑战5,"    天帝将愚人节的任务道具“愚”、“人”、“节”、“快”、“乐”分别放置在不同的野地和仙山，同时在愚人节为世人准备了一道题来暗示每个道具有几率在某个地点掉落，破解谜底，并去正确的地点收集道具来兑换丰厚的奖励！
根据“任务指南”中的描述，相信聪明的你一定可以判断出每一种道具所在的地点。","“愚”说：“人”不在2层仙山、“节”在9级野地；
“人”说：“节”在2层仙山、“快”在5层仙山；
“节”说：“快”不在5层仙山、“乐”在3级野地；
“快”说：“愚”在8层仙山、“乐”不在8层仙山；
“乐”说：“愚”在3级野地、“人”在9级野地。
只有两个人的是真话，其余三个都说了假话，猜出结果就赶快去目的地寻找吧！",乐,6
71068,智慧大挑战6,"    天帝将愚人节的任务道具“愚”、“人”、“节”、“快”、“乐”分别放置在不同的野地和仙山，同时在愚人节为世人准备了一道题来暗示每个道具有几率在某个地点掉落，破解谜底，并去正确的地点收集道具来兑换丰厚的奖励！
根据“任务指南”中的描述，相信聪明的你一定可以判断出每一种道具所在的地点。","“愚”说：“人”不在2层仙山、“节”在9级野地；
“人”说：“节”在2层仙山、“快”在5层仙山；
“节”说：“快”不在5层仙山、“乐”在3级野地；
“快”说：“愚”在8层仙山、“乐”不在8层仙山；
“乐”说：“愚”在3级野地、“人”在9级野地。
只有两个人的是真话，其余三个都说了假话，猜出结果就赶快去目的地寻找吧！",愚人节快乐,6
71069,清明神灯1,"    清明时节，天帝将“清明神灯”撒落在野地、仙山，收集一定数量的神灯，即可通过相应兑换任务换取奖励！",　　攻打1-10级野地以及1-15层仙山，都有一定机率得到“清明神灯”！,清明神灯,6
71070,清明神灯2,"    清明时节，天帝将“清明神灯”撒落在野地、仙山，收集一定数量的神灯，即可通过相应兑换任务换取奖励！",　　攻打1-10级野地以及1-15层仙山，都有一定机率得到“清明神灯”！,清明神灯,6
71071,清明神灯3,"    清明时节，天帝将“清明神灯”撒落在野地、仙山，收集一定数量的神灯，即可通过相应兑换任务换取奖励！",　　攻打1-10级野地以及1-15层仙山，都有一定机率得到“清明神灯”！,清明神灯,6
71072,清明神灯4,"    清明时节，天帝将“清明神灯”撒落在野地、仙山，收集一定数量的神灯，即可通过相应兑换任务换取奖励！",　　攻打1-10级野地以及1-15层仙山，都有一定机率得到“清明神灯”！,清明神灯,6
71073,清明神灯5,"    清明时节，天帝将“清明神灯”撒落在野地、仙山，收集一定数量的神灯，即可通过相应兑换任务换取奖励！",　　攻打1-10级野地以及1-15层仙山，都有一定机率得到“清明神灯”！,清明神灯,6
71074,清明神灯6,"    清明时节，天帝将“清明神灯”撒落在野地、仙山，收集一定数量的神灯，即可通过相应兑换任务换取奖励！",　　攻打1-10级野地以及1-15层仙山，都有一定机率得到“清明神灯”！,清明神灯,6
71075,清明神灯7,"    清明时节，天帝将“清明神灯”撒落在野地、仙山，收集一定数量的神灯，即可通过相应兑换任务换取奖励！",　　攻打1-10级野地以及1-15层仙山，都有一定机率得到“清明神灯”！,清明神灯,6
71076,子牙神卷,"    姜太公动心忍性，观风察云，辅佐姬昌，修德振武，以求兴周。亦被天降大任，手执打神鞭，责封神大业！终不负上天，救万民于水火中，点众神于封神榜！","    有机缘者，可于各级野地觅得金珠、白玉、五色璧、天蚕丝、七彩琉璃，亦可在商城中购得“金珠宝箱”获取金珠，并通过天命任务“金珠白玉”、“玉亦是壁”、“五色天蚕”、“蚕丝七彩”兑换获取所需要的珠宝！",黄金珠宝,2
71077,子牙降临,"    姜太公动心忍性，观风察云，辅佐姬昌，修德振武，以求兴周。亦被天降大任，手执打神鞭，责封神大业！终不负上天，救万民于水火中，点众神于封神榜！","    有机缘者，可于仙山深处觅得昆仑神玉，亦可通过在商城中购买“昆仑神玉箱”获得！",姜子牙神卷昆仑神玉,2
71078,申公豹神卷,"    申公豹乃姜子牙师弟，一同拜师于原始天尊，因嫉妒姜子牙手掌封神大权，叛变玉虚门，助纣为虐，恶贯满盈，但道行修为却极其精深！","    有机缘者，可于各级野地觅得金珠、白玉、七彩琉璃，亦可在商城中购得“金珠宝箱”获取金珠，并通过天命任务“金珠白玉”、“玉亦是壁”、“五色天蚕”、“蚕丝七彩”兑换获取所需要的珠宝！",黄金珠宝,2
71079,助纣为虐,"    申公豹乃姜子牙师弟，一同拜师于原始天尊，因嫉妒姜子牙手掌封神大权，叛变玉虚门，助纣为虐，恶贯满盈，但道行修为却极其精深！","    有机缘者，可于仙山深处觅得昆仑神玉，亦可通过在商城中购买“昆仑神玉箱”获得！",申公豹神卷昆仑神玉,2
71081,天赐霸者1,"    天帝对将所有进入“飘渺烽城”争霸服务器的霸主们进行恩赐！
　　每日固定时间段内可直接领取不同的宝物、装备！","    每日10：00~11：00、12：00~13：00、14：00~15：00、16：00~17：00、18：00~19：00、20：00~21：00、21：00~22：00时间段内，都可通过天命类任务栏中的“天赐霸者”系列任务直接领取相应奖励！",上线,6
71082,天赐霸者2,"    天帝对将所有进入“飘渺烽城”争霸服务器的霸主们进行恩赐！
　　每日固定时间段内可直接领取不同的宝物、装备！","    每日10：00~11：00、12：00~13：00、14：00~15：00、16：00~17：00、18：00~19：00、20：00~21：00、21：00~22：00时间段内，都可通过天命类任务栏中的“天赐霸者”系列任务直接领取相应奖励！",上线,6
71083,天赐霸者3,"    天帝对将所有进入“飘渺烽城”争霸服务器的霸主们进行恩赐！
　　每日固定时间段内可直接领取不同的宝物、装备！","    每日10：00~11：00、12：00~13：00、14：00~15：00、16：00~17：00、18：00~19：00、20：00~21：00、21：00~22：00时间段内，都可通过天命类任务栏中的“天赐霸者”系列任务直接领取相应奖励！",上线,6
71084,天赐霸者4,"    天帝对将所有进入“飘渺烽城”争霸服务器的霸主们进行恩赐！
　　每日固定时间段内可直接领取不同的宝物、装备！","    每日10：00~11：00、12：00~13：00、14：00~15：00、16：00~17：00、18：00~19：00、20：00~21：00、21：00~22：00时间段内，都可通过天命类任务栏中的“天赐霸者”系列任务直接领取相应奖励！",上线,6
71085,天赐霸者5,"    天帝对将所有进入“飘渺烽城”争霸服务器的霸主们进行恩赐！
　　每日固定时间段内可直接领取不同的宝物、装备！","    每日10：00~11：00、12：00~13：00、14：00~15：00、16：00~17：00、18：00~19：00、20：00~21：00、21：00~22：00时间段内，都可通过天命类任务栏中的“天赐霸者”系列任务直接领取相应奖励！",上线,6
71086,天赐霸者6,"    天帝对将所有进入“飘渺烽城”争霸服务器的霸主们进行恩赐！
　　每日固定时间段内可直接领取不同的宝物、装备！","    每日10：00~11：00、12：00~13：00、14：00~15：00、16：00~17：00、18：00~19：00、20：00~21：00、21：00~22：00时间段内，都可通过天命类任务栏中的“天赐霸者”系列任务直接领取相应奖励！",上线,6
71087,天赐霸者7,"    天帝对将所有进入“飘渺烽城”争霸服务器的霸主们进行恩赐！
　　每日固定时间段内可直接领取不同的宝物、装备！","    每日10：00~11：00、12：00~13：00、14：00~15：00、16：00~17：00、18：00~19：00、20：00~21：00、21：00~22：00时间段内，都可通过天命类任务栏中的“天赐霸者”系列任务直接领取相应奖励！",上线,6
71088,天赐甘露,"    上天恩泽万民，将大量的“甘露”播撒在各级野地、仙山，收集一定数量的“甘露”，可兑换获取 “水晶宝盒”。","    攻打1-10级野地、1-15层仙山都有机率掉落“甘露”。",甘露50,6
71089,水晶奇缘1,"    收集一定数量的水晶，可兑换相应的奖励！","    “水晶”可通过开启“水晶宝盒”机率性获得；“水晶宝盒”可通过完成“天赐甘露”任务兑换获取。",水晶10,6
71090,水晶奇缘2,"    收集一定数量的水晶，可兑换相应的奖励！","    “水晶”可通过开启“水晶宝盒”机率性获得；“水晶宝盒”可通过完成“天赐甘露”任务兑换获取。",水晶20,6
71091,水晶奇缘3,"    收集一定数量的水晶，可兑换相应的奖励！","    “水晶”可通过开启“水晶宝盒”机率性获得；“水晶宝盒”可通过完成“天赐甘露”任务兑换获取。",水晶30,6
50049,盘古封赏,"    上古大神盘古对于凡间的供奉甚感欣慰，显圣赏赐那些虔诚供奉的各路诸侯。","    获得生产VIP（月）效果以后，在效果时间内，每天可以领取盘古给予的赏赐。",盘古令,7
50050,伏羲封赏,"    上古大神伏羲对于凡间的供奉甚感欣慰，显圣赏赐那些虔诚供奉的各路诸侯。","    获得经验VIP（月）效果以后，在效果时间内，每天可以领取伏羲给予的赏赐。",伏羲令,7
50051,女娲封赏,"    上古大神女娲对于凡间的供奉甚感欣慰，显圣赏赐那些虔诚供奉的各路诸侯。","    获得战斗VIP（月）效果以后，在效果时间内，每天可以领取女娲给予的赏赐。",女娲令,7
71092,紫金神鞭,"    紫金鞭乃赵公明最常用法宝之一，此鞭为稀有紫金制成，通体黝黑，威力无比！","    有机缘者，可于仙山深处掠得紫霞翡翠、深海龙珠和天帝宝珠，亦可在商城内购买。",紫霞翡翠深海龙珠天帝宝珠,2
71093,炳灵显圣,"    黄天化，黄飞虎长子，青峰山紫阳洞清虚道德真君之徒。生的身高九尺，面似羊脂，眼光暴露，虎形豹走，头挽抓髻，腰束麻绦，脚登草履。骑玉麒麟。性如烈火。后被子牙封为伐纣前先行官。","    有机缘者，可于各级野地觅得“金珠”、“白玉”，并于6、8、10级野地及1-15层仙山福地觅得“黄天化精魂”、“九转还魂丹”，以助其灵魂封神！",黄天化精魂,2
71094,诸神避走,"    打神鞭乃原始天尊赐给姜子牙的上古神器，威力无比，掌管诸神！","    可在商城中购买天帝宝珠箱和昆仑神玉箱来获取所需要的任务道具，有机缘者，可于野地、仙山觅得天帝宝珠。",昆仑神玉,2
71095,九天神雷,"    雷公鞭是极强的法宝，其威力足以开天辟地，乃法宝中的异类。","    可在商城中购买天帝宝珠箱和昆仑神玉箱来获取所需要的任务道具，有机缘者，可于野地、仙山觅得天帝宝珠。",昆仑神玉,2
71096,龙吉公主,"    龙吉公主为昊天上帝和瑶池金母的女儿，是昆仑山女仙人，掌管水的女仙，只因有念思凡，被贬在凤凰山青鸾斗阙。","    开启“龙女宝箱”可机率性获取龙吉公主相关的令牌，集齐7种令牌即可兑换龙吉神令。龙女宝箱可通过购买并使用VIP道具“女娲令”后，每日获取一个。",龙吉公主,2
71097,长戟仙兵,"    可用1个仙族兵令兑换1000仙族长戟兵。","   仙族兵令可通过购买并使用VIP道具“女娲令”后，每日获取一个。",仙族兵令,6
71098,仙族刀盾,"    可用1个仙族兵令兑换700仙族刀盾兵。","   仙族兵令可通过购买并使用VIP道具“女娲令”后，每日获取一个。",仙族兵令,6
71099,赐兵仙弓,"    可用2个仙族兵令兑换500仙族弓箭兵。","   仙族兵令可通过购买并使用VIP道具“女娲令”后，每日获取一个。",仙族兵令,6
71100,赐兵仙车,"    可用3个仙族兵令兑换300仙族战车兵。","   仙族兵令可通过购买并使用VIP道具“女娲令”后，每日获取一个。",仙族兵令,6
71101,二龙神剑,"    二龙剑，龙吉公主专属法宝。剑柄附有二龙，剑身轻盈，杀伤力极强！","    有机缘者，可于仙山深处觅得昆仑神玉和仙灵石，亦可通过在商城中购买“昆仑神玉箱”获得昆仑神玉！",仙灵石、昆仑神玉,2
56053,兑换妖弓,"    可用1个仙兵令兑换2000妖族弓箭兵。","   可用仙兵令兑换妖族弓箭兵。",仙兵令,6
94900,封神双倍,收集一定数量的“封神珠”，可兑换相应丰厚奖励！,“封神珠”可通过每日完成“天天上线”任务获得，亦可通过某类固定时间段内的活动获取。,封神珠,5
94901,封神归元,收集一定数量的“封神珠”，可兑换相应丰厚奖励！,“封神珠”可通过每日完成“天天上线”任务获得，亦可通过某类固定时间段内的活动获取。,封神珠,5
94902,封神珠宝,收集一定数量的“封神珠”，可兑换相应丰厚奖励！,“封神珠”可通过每日完成“天天上线”任务获得，亦可通过某类固定时间段内的活动获取。,封神珠,5
94903,封神聚宝,收集一定数量的“封神珠”，可兑换相应丰厚奖励！,“封神珠”可通过每日完成“天天上线”任务获得，亦可通过某类固定时间段内的活动获取。,封神珠,5
94904,封神梅山,收集一定数量的“封神珠”，可兑换相应丰厚奖励！,“封神珠”可通过每日完成“天天上线”任务获得，亦可通过某类固定时间段内的活动获取。,封神珠,5
94905,封神祝福,收集一定数量的“封神珠”，可兑换相应丰厚奖励！,“封神珠”可通过每日完成“天天上线”任务获得，亦可通过某类固定时间段内的活动获取。,封神珠,5
94906,封神仙杏,收集一定数量的“封神珠”，可兑换相应丰厚奖励！,“封神珠”可通过每日完成“天天上线”任务获得，亦可通过某类固定时间段内的活动获取。,封神珠,5
94907,封神炼仙,收集一定数量的“封神珠”，可兑换相应丰厚奖励！,“封神珠”可通过每日完成“天天上线”任务获得，亦可通过某类固定时间段内的活动获取。,封神珠,5
94908,封神奇装,收集一定数量的“封神珠”，可兑换相应丰厚奖励！,“封神珠”可通过每日完成“天天上线”任务获得，亦可通过某类固定时间段内的活动获取。,封神珠,5
71102,飘扬旗帜,"    “大力神杯”乃海外异物，传说可让其拥有者获得无尽的荣耀！
地大物博的封神大陆虽有着无数珍稀奇宝，却唯独缺少宝物“大力神杯”。故天帝眷顾着勤劳努力的万民，欲将一批象征着华夏无上荣耀的“大力神杯”奖励给实至名归的霸者！","   攻打各级野地、仙山，有几率获得宝物“飘扬的旗帜”，集齐一定数量的“飘扬的旗帜”，可兑换获得“大力神杯”！",飘扬的旗帜,6
